[[FileID]],[[Group]],[[GroupNo]],[[Key]],[[Sequence]],[[English]],[[Japanese]],[[MTrans]],[[メモ]],[[管理用メモ]],[[Version]],98.06%
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_BumblebeeTuna,12,"The subterranean jungles of {WorldName} have the weirdest things! Like, there's this fish I saw that looked just like a giant bumblebee! I'm allergic to bees, so you have to catch it for me! I bet it'd taste like a tuna and honey sandwich!

(Caught in Honey)","{WorldName}のジャングルの地下で、マルハナバチくらいデカい魚を見たんだよ！俺はハチアレルギーだからあんたが捕まえてきてくれ！きっとマグロとハチミツを挟んだサンドイッチみたいな味なんだぜ！

(蜂蜜の池で釣れる)","{} WorldNameの地下ジャングルは奇妙なものを持っています！同様に、ちょうど巨大なマルハナバチのように見えた私が見たこの魚があります！私は蜂にアレルギーですので、あなたは私のためにそれをキャッチする必要があります！私はそれがマグロや蜂蜜サンドイッチのような味だろうね！

（ハニーに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Catfish,13,"I finally found a jungle cat that likes water! I think it's because it's also part fish. I don't know why this happened, and I don't want to know. I just want it in my hands, and make it snappy!

(Caught in Jungle Surface)","ジャングルでようやく泳ぐネコを見つけたんだ！多分、体の一部が魚なんだと思う。何でそうなったのか知りたくもないし、まぁ分かんねえけどよ。とにかくその、泳ぐネコが欲しいんだ！

(地上ジャングルで釣れる)","私は最終的に水を好きなジャングル猫を発見しました！私はそれがまた、一部の魚だからだと思います。これはなぜ起こったか私は知らない、と私は知っている必要はありません。私はちょうど私の手でそれをしたい、それがてきぱきします！

（ジャングルの表面に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Cloudfish,14,"There's a rumor going around that there are islands that float high up in the sky, and that they have amazing treasure! Who cares about that though, what's even cooler is that sometimes lakes form in the clouds, and in those lakes are fish made out of clouds! I wanna know what it tastes like, so you better go catch it for me!

(Caught in Sky Lakes)","なんでも、上空のどこかに、浮島があるっていう噂らしい。しかも、すごいお宝が埋もれてるって話だ！
まあ、そんな事はどうでもよくて、俺は湖の形をした雲から時々、魚が出てくるってのが気になる！
どんな味がするのか食ってみたくてよ...つまりだ、俺のためにひとつ捕まえて来てくれ！

(空島で釣れる)","そこの空にまで高く浮く島があることを回って噂だ、と彼らは素晴らしい宝物を持っていること！それにもかかわらず気に誰が、何でも涼しいのは、時には湖は雲の中に形成され、これらの湖で雲の外に作られた魚であるということです！私はそれはのような味が何を知りたいので、あなたはより良い私のためにそれをキャッチしに行きます！

（スカイ湖でつかまえ）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Cursedfish,15,"There's a cursed fish swimming in the waters of the deepest corruption! It was forged of the cursed flames that spread from the fallen horrors that lurk down there. They say not even water can put out this fire, and that it can burn forever. I can think of some awesome things I can do with a fish like that! You gonna go get it for me, or are you too chicken!?

(Caught in Corruption)","不浄の地の奥底には、それは恐ろしい魚が泳いでるんだぜ！
そいつは深い闇に潜み、忘れた頃に呪われた炎から生まれるんだ。
なんでも、その火は水ですら消えず、永遠に燃え続けるって噂だ。
俺はそいつを使って...そう、あんな事やこんなことだってできる！
もちろん取って来てくれるよな？それとも怖くて行けねえってか！？

(不浄の地で釣れる)","最も深い腐敗の海域で呪われた魚の遊泳があります！それは、そこに潜んで落ち恐怖から広げる呪われた炎の鍛造されました。彼らも、水はこの火を消し、それが永遠に燃やすことができることができないと言います。私はそのような魚で行うことができますいくつかの素晴らしいものと考えることができます！あなたはつもり私のためにそれを取りに行く、またはあなたもチキンです！

（腐敗に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Dirtfish,16,"I was reeling in the big one when this funny talking zombie burst out of the forest lake and started rambling on about this 'ferocious' species of fish made out of dirt! He says it could suffocate ten blokes his size, or something like that... I want it! NOW!

(Caught in Surface, Underground, & Caverns)","俺が森の湖で大物を引いて、リールを巻いてる時だ。慌てながら叫ぶゾンビが森の中から飛び出して来てよ、こう言ったんだ。「『獰猛』な魚が土ん中から飛び出してきた！」
奴が言うには、それは10人の男やそんくらいの生き物を窒息死させる大きさだったと...俺はそいつが欲しい！今すぐに！

(地上か地下、洞窟で釣れる)","この変な話ゾンビが森の湖の飛び出しや汚れから作ら魚のこの「猛烈な」種についてのとりとめ始めたとき、私は大きなものに動揺しました！彼はそれが10のblokes彼のサイズ、またはそのような何かを窒息可能性が言う...私はそれをしたいです！ NOW！

（表面に巻き込ま、地下、＆洞窟）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_DynamiteFish,17,"The demolitionist was raising cane about losing a stick of dynamite in the lake out in the forest. He has like, so many, so why does one matter? Apparently, because it grew fins and started swimming away! I don't know where he gets his materials to make those things, but that one is clearly possessed! Reel it in and bring it to me, I always wanted a suicide bombing fish! Don't ask why...

(Caught in Surface)","爆破技師が森の湖でダイナマイトを１本無くしたって騒いでたぜ。他にもいっぱい持ってるのになんでそんなに騒ぐのかって？
どうやらそのダイナマイトは魚になって泳ぎだしたらしいんだ！どんな材料を使ったらそんなことになるのかは分からねぇけどさ、きっと何かにとり憑かれたんだ！
そいつを釣ってきてくれ、自爆魚が欲しいってずっと思ってたんだ！なんで欲しいかって？それは秘密だよ…\n(地表で釣れる)","demolitionistは、森の中の湖にダイナマイトの棒を失うことについての杖を上げました。彼は、ようなので、多くを持っているのに、なぜ1つの問題はありませんか？どうやら、それはフィンを成長し、離れて泳ぎ始めたので！私は彼がそれらのものを作るために彼の材料を取得する場所を知りませんが、1つは明確に持っています！それをリールと私にそれを持って、私はいつも自爆テロの魚が欲しかったです！なぜ聞かないでください...

（表面に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_EaterofPlankton,18,"I bet you're not brave enough to find the Eater of Plankton. A corrupt fish that was mutated from a severed piece of the Eater of Worlds itself! Capture it and bring it to me, and prove to me you're not a wuss!

(Caught in Corruption)",あんたにはプランクトンイーターを見つけられる勇気はないだろうな。このケガれた魚は、斬られたイーターオブワールドの一部から生まれたらしいぜ！弱虫の汚名を返上したいなら、この魚を釣ってみろ！\n(不浄の地で釣れる),"私はあなたがプランクトンのイーターを見つけるのは勇気じゃない賭け。世界のイーター自体の切断片から変異した腐敗した魚！それをキャプチャし、私にそれを持って、そしてあなたがwussじゃない私に証明します！

（腐敗に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_FallenStarfish,19,"I love collecting those bright yellow stars that fall from the sky! I love it even more when they land on someone's head. But.. but.. nothing beats a star that falls in a foresty lake and turns into a fish! That's just totally rad, and you're just rad enough to get it for me!

(Caught in Sky Lakes)","俺は空から降ってくる黄色いキラキラ星を集めるのが好きなんだ！星が誰かの頭にぶつかるのも大好きだけどな。
でも、でもな、なによりも一番ステキなのは星が森の湖に落ちてきて魚になることさ！
すごくイカしてる魚だが、それをあんたが釣ってきたらもっとイカしてると思うぜ！\n(空島で釣れる)","私は、空から落ちたもの、明るい黄色の星を集めるのが大好き！彼らは誰かの頭の上に着陸するとき、私はさらにそれを愛します。しかし..しかし..何も林業湖に落ち、魚に変身星を打ちます！それはちょうど完全にラジアンだ、とあなたは私のためにそれを取得するのに十分ちょうどラジアンです！

（スカイ湖でつかまえ）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_TheFishofCthulu,20,"Apparently, Demon Eyes can sometimes be amphibious. They don't fly, they swim! I want to see the look on someone's face when they find it in their bathtub! They hang around the same areas. That means you reel one in for me!

(Caught in Sky Lakes & Surface)","どうやらデーモンアイは時々水中で過ごしてるらしいぜ。あいつらは飛んでるんじゃない、泳いでるってことだよ！
風呂場で泳いでるのを誰かが目撃したとしたらどんな顔するか見ものだな！
あいつらはその辺の水辺をうろうろしてるらしいぜ。俺のために釣ってきてくれよ！

(空島か地上で釣れる)","どうやら、鬼目は時々水陸両用することができます。彼らは、彼らが泳ぐ、飛ぶことはありません！私は、彼らが浴槽の中でそれを見つけたとき、誰かの顔の表情を見てみたいです！彼らは、同じエリアの周りにハングアップします。それはあなたが私のために1リールを意味します！

（スカイ湖＆表面に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Fishotron,21,"I don't know what's worse, a bone fish or a bone fish with HANDS. This Fish-o-Tron deep in the caverns really freaks me out! I think it's possessed by the same evil spirits that possessed that old man by the dungeon! I double duck dare you to go catch it!

(Caught in Caverns)","詳しいことはさっぱりなんだが、骨の魚ってのが釣れるらしいんだ。そのフィッシュオトロンって奴は俺でもブルっちまうような地下深くに住んでるそうだぜ。
きっとダンジョンのじいさんのと同じ悪霊が取りついてるんだろうな！
頑張って釣ってきてくれよな！

(洞窟で釣れる)","私は骨の魚や手で骨の魚は、悪いことだか分かりません。この魚-O-トロンは、洞窟の奥深くには、本当に私をフリークアウト！私はそれはダンジョンでその老人を持っていた同じ悪霊が所持だと思います！私はアヒルはあなたがそれをキャッチして行くことを敢えて倍増します！

（洞窟に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Harpyfish,22,"I was trying to sleep by the hill lakeside when this fish swooped down at me. It was flying! It also had the face of a lady and had feathers! I think I screamed louder than she did! Hey you, go make her pay for scaring me like that!

(Caught in Sky Lakes & Surface)","丘の湖畔で昼寝をしようとしてたら突然魚が降ってきたんだ。そいつは空を飛ぶのさ！
女の顔をしてて羽も生えてるんだ！魚が叫んだもんで俺はもっと大声で叫んじまったよ！
なぁ、あんた。俺をビビらせた仕返しをしてやってくれよ！

(空島か地上で釣れる)","この魚は私にダウン急襲とき、私は丘湖畔で寝しようとしていました。それは飛んでいました！また、女性の顔を持っていたし、羽を持っていました！私は彼女がやったよりも大声で叫んだと思います！ねえ、あなたは、彼女がそのように私を怖がらせるために支払う作るに行きます！

（スカイ湖＆表面に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Hungerfish,23,"There's a piece of the Hunger that morphed from the Wall of Flesh into a small fish-like thing that swims around aimlessly in the underworld and it's gross and it's yucky and I want it now!

(Caught in Caverns)","欲しくてたまらないものがあるんだ。そいつはウォールオブフレッシュが小さな魚のように変化した物体で、地下をあても無く泳ぎ続けてるらしい。気味が悪くておまけにゲロまずいらしいけど今すぐそいつを俺にくれ！

(洞窟で釣れる)","そこ冥界にあてもなく周りに泳ぐ小魚のようなものの中に肉の壁からモーフィング飢餓の作品だとそれが総ですし、それは不潔だと私は今それをしたいです！

（洞窟に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Ichorfish,24,"Did you know deep in the crimson, some of those creatures make this gross yellow stuff? I overheard a crazy story about a pool of it having melted together into a shape of a fish and it swims around and everything! Fetch it for me, so I can stick it in someone's toilet!

(Caught in Crimson)","真紅の土地の地下に黄色いカスを吐き出す化け物がいるのを知ってるか？
俺はとんでもない話を聞いたんだ。なんでもその化け物が集まり溶け合って魚になって泳ぎ回るんだと！
釣ってきてくれよ！誰かのトイレにその魚をつっこんでみたいんだよ！

(真紅で釣れる)","それらのクリーチャーのいくつかは、この総黄色のものを作るあなたは、深紅色に深みを知っていましたか？私はそれのプールに夢中の話を耳魚の形に一緒に溶融した、それが周りに、すべて泳ぎます！私のためにそれを取得するので、私は誰かのトイレでそれを固執することができます！

（クリムゾンに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Jewelfish,25,"Oooooohhh, I'm going to be SO rich! Deep in the caverns, there is a fish made out of gemstones! Don't ask me how, I don't know, all I know is that this fish is totally awesome and you're going to catch it for me!

(Caught in Underground & Caverns)","あぁああああああ、大金持ちになりてぇ！なんでも洞窟の奥深くに、宝石でできた魚がいるそうじゃねぇか！
釣り方なんて俺に聞くなよ、とにかくどえらい魚なんだから釣って持って来い！

(地下か洞窟で釣れる)","Oooooohhh、私はSO金持ちになるつもりです！洞窟の奥深くに、宝石で作られた魚があります！私にはわからないどのように、私に聞かないでください、私が知っているすべては、この魚は完全に素晴らしいですし、あなたが私のためにそれをキャッチしようとしているということです！

（地下＆洞窟に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_MirageFish,26,"There's some interesting critters to be found in the deeper Hallows, I tell you! They glow this crazy purple color and it messes with my eyes! It's totally wild, so I want you to catch a fish like that for me!

(Caught in Underground Hallow)","神聖な土地の地下深くに面白い魚が住んでるのを知ってるか！
いかれた紫色に光ってて、見てると目が回ってくる奴だよ！
そいつはとても乱暴なやつなんだ、あんたが釣ってきてくれ！

(地下聖域で釣れる)","より深い秘宝で発見されるいくつかの興味深い生き物は、私はあなたを教え、あります！彼らは、このクレイジーな紫色をグロー、それは私の目を台無しに！それは完全に野生ですので、私はあなたが私のためにそのような魚をキャッチしたいです！

（地下ハローに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_MutantFlinxfin,27,"What's white and tan and fluffy and lives in a frozen underground lake? A mutant flinxfin! I wasn't telling a joke, you know, there really is a mutated variety of Flinx that is more adapted to an aquatic lifestyle! I want it to adapt to my fishbowl, so make sure that happens!

(Caught in Underground Tundra)","白と茶色のふわふわした生き物が地下の凍った湖に住んでるって？そいつは突然変異したスノーフリンクスだ！
これは冗談じゃないぜ、水中や他のいろんな環境に適応したフリンクスが本当にいるんだよ！
俺の金魚鉢に適応したフリンクスも見てみたいもんだ、あんたが実現してくれよ！

(地下雪原で釣れる)","どのような白と褐色のふわふわだし、冷凍地下湖に住んでいますか？変異flinxfin！私は本当に多くの水生ライフスタイルに適合しているFlinxの突然変異した様々ながある、あなたが知っている、冗談を言っていませんでした！私はそれが私の金魚鉢に適応したいので、それが起こることを確認してください！

（地下タンドラに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Pengfish,28,"It's a whale! It's a dolphin! No, it's a penguin fish! Oh, and look, it's you! You get to bring me one! You do know they only like cold water, right?

(Caught in Tundra)","サメだ！イルカだ！いや、ペンギンウオだ！あぁ、なんだあんたか！
ペンギンウオを捕まえてきてくれよ！冷たい水の中にいるのは知ってるよな？

(雪原で釣れる)","それはクジラです！それはイルカです！いいえ、それはペンギンの魚です！ああ、見て、それはあなたです！あなたは私のものを持ってもらいます！あなたは正しい、唯一の冷たい水のように彼らを知っていますか？

（タンドラに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Pixiefish,29,"There's a really really rare type of pixie that's born with so many wings that it can't actually fly! It swims with the fishes in the lakes surrounded by that blue colored grass. My fish tank needs a lamp, so I want you to catch me that pixie!

(Caught in Hallow)","実際には飛べないがたくさんの翼を持って生まれた超レアなピクシーがいるんだってよ！
そいつは青い草に囲まれた湖で魚といっしょに泳ぐんだと。
俺の水槽に明かりが欲しいんで、そのピクシーを釣ってきてくれよ！

(聖域で釣れる)","それは実際に飛ぶことはできませんので、多くの翼を持って生まれていますピクシーの本当にまれなタイプがあります！これは、その青色の草に囲まれた湖で魚と泳ぎます。私の水槽には、ランプを必要とするので、私はあなたが私にその妖精をキャッチしたいです！

（ハローに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Spiderfish,30,"I saw a fish that had eight legs! Nope! Not happening! You're fishing it for me, so it's not alive when I hold it! That's the last time I go fishing so deep in the cavern!

(Caught in Underground & Caverns)","俺は８本足の魚を見た！まじかよ！そんなばかな！
あんたが釣ってきてくれ、死んでる状態で頼むぜ！
洞窟の奥深くで釣りをするのはもうこりごりだ！

(地下か洞窟で釣れる)","私は、8本の足を持っていた魚を見ました！ハズレ！起きていません！あなたは私のためにそれを釣りしているので、私はそれを保持するとき、それは生きていないのです！それは私が洞窟でとても深い釣りに行く最後の時間です！

（地下＆洞窟に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_UnicornFish,31,"Unicorns and rainbows are absolutely great! They're everywhere, even in the water. No, really, I actually saw a unicorn fish in the Hallowed lake! Your job is to reel it up and let me have it as a pet!

(Caught in Hallow)","ユニコーンと虹の組み合わせはいつ見ても良いもんだ！水中でだってそうだ！いや、本当だぜ？聖域の湖でユニコーンフィッシュを見たんだからな！ペットにしたいから釣ってきてくれよ！

(聖域で釣れる)","ユニコーンと虹は絶対に素晴らしいです！彼らは水中でも、どこにでもいます。いや、本当に、私は実際に神聖湖でユニコーン魚を見ました！あなたの仕事はそれをリールと私はペットとしてそれを持ってできるようにすることです！

（ハローに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_GuideVoodooFish,32,"Those demons in the underworld really like voodoo dolls, but I think there's a doll out there who was blasted with way too much magic! It turned into a fish and it does stuff on its own. I dare you to go down and get me one! I'd watch out for the boiling lava, because it burns you to death and that won't get me my fish!

(Caught in Caverns)","地獄に住んでるデーモンって本当にブードゥー人形が好きだよな。でもあいつらいくつの人形を魔法でぶっ飛ばしちまってるんだろうな！
吹っ飛んだ人形は魚になって、その魚が人形の材料になるらしいぜ。なんとかしてその魚を釣ってきてくれ！
ぐつぐつの溶岩に気をつけろよ、あんたが焼け死んだら魚が手に入らないんだからな！

(洞窟で釣れる)","冥界のもの悪魔は本当にブードゥー人形が好きで、私はあまりにも多くの魔法で爆破されたそこに人形があると思います！それは、魚になって、それが自分自身でものを行います。私はあなたがダウンして行くと、私に1を取得してみろ！それは死にあなたを燃やし、それは私に私の魚を得ることはありませんので、私は、沸騰溶岩に気をつけたいです！

（洞窟に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Wyverntail,33,"I know something youuuuu don't! Fine, I'll tell you, there's a terrifying creature that flies among the stars! I'm not making this up! It's called a Wyvern! But, but, you knew that already, right? Well what you don't know is that they are born and raised as tadpoles! So, they're actually like.. well, a frog! Hop to it and get me one!

(Caught in Sky Lakes)","あんたが知らない事を俺は知ってるぞぉお！よし、教えてやろうか。空の星の中を飛び回る、恐ろしい化け物がいるんだ。嘘じゃないぜ！
その名はワイバーン！まて、まてよ、ここまではおまえも知ってるよな？ここからが新事実だ。ワイバーンはおたまじゃくしみたいなものとして生まれて、そこからあれに成長するんだ！
つまり、ワイバーンは…まぁ、カエルなんだな！さっさとオタマジャクシの頃のを釣ってきてくれ！

(空島で釣れる)","私はそうではないyouuuuu何かを知っています！ファイン、私はあなたを教えてあげましょう、星の間に飛ぶ恐ろしい生き物があります！私はこれを作るていませんよ！それはワイバーンと呼ばれています！しかし、しかし、あなたは右、すでにあることを知っていましたか？さて、あなたが知らないことは、彼らがオタマジャクシとして生まれ育っているということです！だから、彼らは実際には、よく..カエルが好きです！それにホップと私にいずれかを取得！

（スカイ湖でつかまえ）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_ZombieFish,34,"You won't believe it! I caught a fish in the forest at night that was already dead! Then it tried to eat me! I threw it away and ran! Now I want to stick it in someone's dresser to see what happens, so go fish it back up for me will ya?!

(Caught in Surface)","なんてこった！夜の森で死んでる魚を釣ったんだぜ！しかもそいつは俺に喰いつこうとしやがった！だから思わず投げ捨てて逃げちまった！
でも、そいつを誰かのドレッサーに投げ込んでみたらどうなるか試したくなってきたんだよな。俺の代わりに釣ってきてくれるよな！？

(地上で釣れる)","あなたはそれを信じられないでしょう！私はすでに死んでいた夜に森の中に魚をキャッチ！そして、それは私を食べてみました！私はそれを離れて投げたし、走りました！今私は戻って私はyaの意志で最大の魚、それを何が起こるかを見るために誰かのドレッサーでそれを固執するので、行ってみたいです！

（表面に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_AmanitiaFungifin,35,"I found this spectacular place draped in giant glowing mushrooms! Everything was blue! I was picking some of the mushrooms I found next to a glistening blue lake, when one of the mushrooms snapped at me and swam away! I want to give it a taste of its own medicine, and give it a good chompin'! What I mean is, you gotta get it for me!

(Caught in Glowing Mushroom Fields)","でかくて光るキノコに覆われたすごい場所を見つけたぜ！何もかも青！光る湖のそばでキノコを拾ってたら、何かにキノコを横取りされたんだ。そいつは泳いで逃げやがった！俺はそいつに仕返しして、ギャフンと言わせたいんだ！つまり、その魚を釣って来いってことだよ！

(キノコ地帯で釣れる)","私は巨大な光るキノコに覆われたこの壮大な場所を見つけました！すべてが青でした！キノコの一つが私にスナップと離れて泳いだとき、私は、私が輝く青い湖の隣に見つかったキノコのいくつかを選んでました！私はそれを、独自の薬の味を与え、そしてそれを良いchompin'を与えたいと思います！私は何を意味することは、あなたが私のためにそれをもらわなく、です！

（グローイングキノコフィールドに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Angelfish,36,"Did you know there's magical islands that float up high in the sky? Bet you didn't! They say angels live in the sky, and I believe those angels have fins and gills and swim around! I believe you must catch one for me!

(Caught in Sky Lakes)","空高くに浮かぶ魔法の島のことを知ってるか？知らねぇだろうなぁ！そこには天使が住んでるらしいぜ。きっとヒレとエラがついてて泳ぎ回ってるんだろうな！きっとあんたが釣ってきてくれるんだろうな！

(空島で釣れる)","あなたは空高く浮かぶ魔法の島があります知っていましたか？あなたはしませんでした賭けます！彼らは天使が空に住んで言うと、私はそれらの天使がフィンとえらを持っているし、周りに泳ぐと信じて！私はあなたが私のための1つをキャッチしなければならないと信じて！

（スカイ湖でつかまえ）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_BloodyManowar,37,"Ow! Don't get near me! I got stung by a Bloody Man-O-War! In case you're not smart enough to know what that is, it's the most menacing jellyfish in all of {WorldName}! Go to that rotten crimson and catch it if you dare! 

(Caught in Crimson)","いてて！さわるなよ！シビレクラゲに刺されちまったんだ！頭の悪いあんたに教えてやるが、そいつは{WorldName}の中で一番恐ろしいクラゲだ！腐った真紅の土地でそいつを釣ってこいよ！出来るもんならな！

(真紅で釣れる)","オウ！私の近くに取得しないでください！私はブラッディマン-O-戦争に刺さしまいました！あなたはそれが何であるかを知っているのに十分にスマートじゃない場合は、{} WorldNameのすべての中で最も恐ろしいクラゲです！その腐った深紅色に移動して、あなたは勇気があるなら、それをキャッチ！

（クリムゾンに巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Bonefish,38,"Normally I could care less if I see fishbones floating in the water underground, but this one was swimming! What, you thought that only human skeletons still flailed about in {WorldName}? Get it for me so I can stick it in someone's bed!

(Caught in Underground & Caverns)","普通、地下の水場で魚の骨が浮いててもいちいち気にしねぇが、そいつが泳いでやがったら話は別だ！{WorldName}で動き回ってる骨は人型だけじゃないんだぜ？誰かのベッドにそいつを突っ込んでやりたいから、釣ってきてくれよ！

(地下か洞窟で釣れる)","通常、私は水の地下に浮かぶフィッシュボーン見れば、私はあまり気にしないが、これが泳いでいました！どのような、あなただけのヒトの骨格はまだ{} WorldName約flailedと思いましたか？私が誰かのベッドでそれを固執することができますので、私のためにそれを入手！

（地下＆洞窟に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Bunnyfish,39,"Out in the forest, I was fishing right? Well guess what! A bunny hopped up to me! Then another one hopped up, and another... suddenly I'm surrounded by bunnies! One even swam up to me from the water, but it had no legs! I fell outta my chair in surprise and all the bunnies scurried off! I want that bunny fish as a pet, so you better catch it for me! Pronto!

(Caught in Surface)","森のはずれで釣りをしていた時だったな…何が起こったと思う？１匹のウサギが俺に跳び乗ったんだ！さらに２匹、３匹…ついには周りをウサギに囲まれた！そして水中からもウサギが跳び出したんだが、そいつには足がなかったんだ！思わず椅子から転げ落ちたらウサギの群れは逃げちまった！あのウサギ魚をペットにしたいから釣ってきてくれ！さっさと頼むぜ！

(地上で釣れる)","森の中のうち、私は右の釣りでしたか？まあ何を推測！バニーは私のところに飛び乗りました！そして、もう一つは、最大跳ね、および他の...突然、私はうさぎに囲まれています！一つでも水から私まで泳いだが、それは全くの足を持っていました！私は驚いて、私の椅子を離れる落ち、すべてのバニーはオフに急い！私はペットとしてそのウサギの魚をしたいので、あなたはより良い私のためにそれをキャッチ！プロント！

（表面に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_CapnTunabeard,40,"Yarr matey! Shiver me timbers! Avast, scallywags! There's a pirate captain who once had a pet fish named Cap'n Tunabeard, but during a big storm the fishbowl fell overboard! It has a hook for a tail, and an eyepatch and everything! You need to fetch me that fish, so I can be as cool as a pirate! Obviously it's out in the ocean somewhere! Duh!

(Caught in Ocean)","ヨーホー相棒！船も震えろ！悪党も逃げろ！ある海賊の船長が「ツナひげ船長」って名の魚を飼ってたんだが、ある嵐の日、そいつが入った金魚鉢が海に落ちちまったんだ！そいつの尾びれはかぎヅメで、眼帯やらなにやらを付けている！あんたが釣ってきてくれたら、俺もクールな海賊だ！もちろんそいつは海にいるぜ！あったりまえだろ！

(海で釣れる)","Yarrの相棒！私木材を震えます！ Avastを、scallywags！一度船長Tunabeardという名前のペットの魚を持っていましたが、大きな嵐の中に金魚鉢を船外に落ちた海賊船長があります！これは、尾のためのフック、そして眼帯、すべてを持っています！あなたは私にその魚をフェッチする必要があるので、私は海賊のようにクールにすることができます！もちろん、それはどこかの海に出ます！おやおや！

（海に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_Clownfish,41,"I saw this bright orange and colorful fish by the ocean, and it was looking around frantically as though it was seeking a lost family member! Go catch it for me, so that another one will show up looking frantically for him instead!

(Caught in Ocean)","海でオレンジ色のきれいな魚を見たんだ。そいつははぐれた家族を探してるみたいに、必死になってきょろきょろしてたんだ！あんたが釣ってきてくれたら、きっとまた別のやつが必死になってきょろきょろするんだろうな！

(海で釣れる)","私は海で、この明るいオレンジ色とカラフルな魚を見て、それが失われた家族を求めていたかのように、必死になって周りを探していました！もう一つは、代わりに彼のために必死に探して表示されますように、私のためにそれをキャッチ行きます！

（海に巻き込ま）",,2017.06.13 有志反映,,1
Terraria.Localization.Content.en-US.Town,AnglerQuestText,9,Quest_DemonicHellfish,42,"I hear in the underworld, that the King of all demons is actually a fish! Just imagine the absolute power I would have if you caught it for me!

(Caught in Caverns)","ウワサによると、地獄に住まう悪魔の王は魚なんだってよ！考えても見ろよ！あんたがそいつを釣ってきてくれたら俺は絶対王者になれるんだぜ！

(洞窟で釣れる)","私はすべての悪魔の王が実際に魚であることを、冥界に聞きます！ちょうどあなたが私のためにそれをキャッチした場合、私が持っているでしょう絶対的な力を想像してみて！

（洞窟に巻き込ま）",,2017.06.13 有志反映,,1
